properties{
  x = 0,
  y = 1536,
  width = 1024,
  height = 1024,
  min_layer = -1,
  max_layer = 2,
  world = "Light World",
  tileset = "light_world",
  music = "overworld",
}

custom_entity{
  layer = -1,
  x = 8,
  y = 13,
  width = 1024,
  height = 1024,
  direction = 0,
  sprite = "zlayouts/lightworld1024",
}

tile{
  layer = 0,
  x = 120,
  y = 896,
  width = 16,
  height = 16,
  pattern = "314",
}

tile{
  layer = 0,
  x = 88,
  y = 896,
  width = 16,
  height = 16,
  pattern = "314",
}

tile{
  layer = 0,
  x = 448,
  y = 608,
  width = 8,
  height = 8,
  pattern = "grass.house.shadow",
}

tile{
  layer = 0,
  x = 136,
  y = 32,
  width = 16,
  height = 88,
  pattern = "16",
}

tile{
  layer = 0,
  x = 0,
  y = 176,
  width = 128,
  height = 16,
  pattern = "grass.cliff.1",
}

tile{
  layer = 0,
  x = 0,
  y = 152,
  width = 128,
  height = 8,
  pattern = "cliff.top.1",
}

tile{
  layer = 0,
  x = 584,
  y = 176,
  width = 32,
  height = 16,
  pattern = "house.wall",
}

tile{
  layer = 0,
  x = 792,
  y = 640,
  width = 32,
  height = 16,
  pattern = "house.wall",
}

tile{
  layer = 0,
  x = 976,
  y = 192,
  width = 48,
  height = 80,
  pattern = "water",
}

tile{
  layer = 0,
  x = 984,
  y = 296,
  width = 16,
  height = 16,
  pattern = "grass.cliff.top.border.diag.3",
}

tile{
  layer = 0,
  x = 976,
  y = 136,
  width = 48,
  height = 8,
  pattern = "cliff.top.1",
}

tile{
  layer = 0,
  x = 784,
  y = 224,
  width = 16,
  height = 16,
  pattern = "cliff.end_right",
}

tile{
  layer = 0,
  x = 736,
  y = 240,
  width = 16,
  height = 16,
  pattern = "cliff.end_right",
}

tile{
  layer = 0,
  x = 720,
  y = 256,
  width = 16,
  height = 16,
  pattern = "cliff.end_right",
}

tile{
  layer = 0,
  x = 368,
  y = 272,
  width = 352,
  height = 16,
  pattern = "cliff.1",
}

tile{
  layer = 0,
  x = 368,
  y = 288,
  width = 352,
  height = 16,
  pattern = "grass.cliff.1",
}

tile{
  layer = 0,
  x = 368,
  y = 256,
  width = 352,
  height = 8,
  pattern = "grass.cliff.top.1",
}

tile{
  layer = 0,
  x = 368,
  y = 264,
  width = 352,
  height = 8,
  pattern = "cliff.top.1",
}

tile{
  layer = 0,
  x = 352,
  y = 256,
  width = 16,
  height = 16,
  pattern = "cliff.top.border.diag.2",
}

tile{
  layer = 0,
  x = 768,
  y = 304,
  width = 144,
  height = 32,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 800,
  y = 144,
  width = 32,
  height = 32,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 768,
  y = 96,
  width = 32,
  height = 80,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 288,
  y = 64,
  width = 544,
  height = 32,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 832,
  y = 64,
  width = 32,
  height = 240,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 432,
  y = 96,
  width = 48,
  height = 160,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 288,
  y = 96,
  width = 32,
  height = 208,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 128,
  y = 448,
  width = 160,
  height = 32,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 288,
  y = 560,
  width = 32,
  height = 128,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 320,
  y = 736,
  width = 192,
  height = 32,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 128,
  y = 688,
  width = 192,
  height = 80,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 512,
  y = 560,
  width = 48,
  height = 384,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 720,
  y = 352,
  width = 48,
  height = 160,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 592,
  y = 352,
  width = 48,
  height = 160,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 448,
  y = 512,
  width = 320,
  height = 48,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 288,
  y = 304,
  width = 160,
  height = 256,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 448,
  y = 304,
  width = 320,
  height = 48,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 328,
  y = 824,
  width = 48,
  height = 48,
  pattern = "dirt.soil",
}

tile{
  layer = 0,
  x = 456,
  y = 848,
  width = 16,
  height = 16,
  pattern = "house.wall",
}

tile{
  layer = 0,
  x = 424,
  y = 848,
  width = 16,
  height = 16,
  pattern = "house.wall",
}

tile{
  layer = 0,
  x = 768,
  y = 512,
  width = 144,
  height = 48,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 720,
  y = 560,
  width = 48,
  height = 160,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 544,
  y = 720,
  width = 368,
  height = 48,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 944,
  y = 816,
  width = 80,
  height = 32,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 912,
  y = 304,
  width = 32,
  height = 576,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 848,
  y = 880,
  width = 96,
  height = 32,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 816,
  y = 768,
  width = 32,
  height = 176,
  pattern = "slab.1",
}

tile{
  layer = 0,
  x = 0,
  y = 944,
  width = 96,
  height = 80,
  pattern = "dirt.soil",
}

tile{
  layer = 0,
  x = 1000,
  y = 776,
  width = 16,
  height = 16,
  pattern = "grass.cliff.top.border.diag.3",
}

tile{
  layer = 0,
  x = 1000,
  y = 760,
  width = 16,
  height = 16,
  pattern = "cliff.top.border.diag.3",
}

tile{
  layer = 0,
  x = 960,
  y = 736,
  width = 16,
  height = 16,
  pattern = "grass.cliff.top.border.diag.3",
}

tile{
  layer = 0,
  x = 1008,
  y = 736,
  width = 16,
  height = 16,
  pattern = "water.cliff_wave.diag.3b",
}

tile{
  layer = 0,
  x = 152,
  y = 936,
  width = 96,
  height = 48,
  pattern = "tree.green.1",
}

tile{
  layer = 0,
  x = 928,
  y = 984,
  width = 96,
  height = 48,
  pattern = "tree.green.1",
}

tile{
  layer = 0,
  x = 952,
  y = 936,
  width = 96,
  height = 48,
